Name,anomalies,node_shape,Amount,Year,Region,Product,x,y
INDEKS INTERNATIONAL FZE,1,star,50.541435,2022,META,DT CPU,0.2524339991897064,0.30521165130791705
3s Bнlнонm Ve Teknolojнlerн San.,0,circle,10.0011425,2022,META,DT CPU,0.07072960910238056,-0.22141224456857575
Art Sнstem Bнlgнsayar Gмv.tek.ltd.,0,circle,14.947144,2022,META,DT CPU,0.3168919549816826,-0.24565658116736908
Casper Bilgisayar Sistemleri A,0,circle,11.49756,2022,META,DT CPU,0.5508567380353098,-0.16529605014339568
Casper Bнlg.sнst.a.о.,0,circle,20.746395,2022,META,DT CPU,0.7233101731676488,0.012094633297355039
"Casper Pazarlama Ic Ve Dis Tic A,о,",0,circle,28.505898,2022,META,DT CPU,0.8063644490799153,0.2451551183236722
Denge Bilgisayar San.ve Tic.ltd.şti,0,circle,16.46842,2022,META,DT CPU,0.7751693139789104,0.49059448109544745
Eera Elektronik Ticaret Ve Bil,0,circle,12.710222,2022,META,DT CPU,0.6447659059590003,0.7008560792436364
"Eksa Elektronik Bнlgн Ноlem San,ve",0,circle,13.942361,2022,META,DT CPU,0.4333936789984016,0.8294159125101469
Mustafa Akbaş/mavitek Yazilim,0,circle,10.0,2022,META,DT CPU,0.18771564908642133,0.8585980726720325
Oksнd Bнlнонm Teknolojн Sanayн Ve T,0,circle,16.183239,2022,META,DT CPU,-0.044591793646735746,0.7734785050625885
"Sýnerjý Býlgýsayar Elektr, Ve Sanal",0,circle,11.05397,2022,META,DT CPU,-0.22056225310528202,0.5995753896675671
"Sнnerjн Bнlgнsayar Elektr, Ve Sanal",0,circle,11.712523,2022,META,DT CPU,-0.29886327672821483,0.3649107536530544
Vatan Bнlgнsayar San.ve Tнc.a.о.,0,circle,10.799024,2022,META,DT CPU,-0.2726005560283954,0.11894876537896021
İncehesap Sanal Mağazacilik Tic.,0,circle,10.558872,2022,META,DT CPU,-0.13801878924389704,-0.08857759394156035
Logicom FZE,0,star,15.875395,2022,META,DT CPU,0.5284028007963143,0.48302244413332834
Golden Triangle Technology Fze,0,circle,27.016727,2022,META,DT CPU,0.08335428990350817,0.20632545871059124
Metra Computer Group FZCO,1,star,54.138237,2022,META,DT CPU,-0.4799681110550522,0.2994886974318091
Bluetec Computer (l L C),0,circle,15.506687,2022,META,DT CPU,-0.21333366936251244,0.7392174567502582
Fourth Dimension For International Trad,0,circle,60.0,2022,META,DT CPU,-0.5971806971336453,0.8305645795913451
Lai Fai Computer Trading L.l.c,0,circle,10.700238,2022,META,DT CPU,-0.9314910251502659,0.5869601796412457
Microtrans (l.l.c.) (branch),0,circle,10.633523,2022,META,DT CPU,-1.0,0.17297322817597063
Prince Computer Trading Llc,0,circle,10.65241,2022,META,DT CPU,-0.7620514371136521,-0.16544876034998254
Tssc Fzco,0,circle,12.881993,2022,META,DT CPU,-0.36909123477446143,-0.2027619332660062
Mindware FZ LLC,0,star,12.945669,2022,META,DT CPU,0.41558782854039944,-0.19905916216789762
Penta Teknoloji Urunleri Dagitim Ticaret,1,star,60.0,2022,META,DT CPU,-0.08137486243380819,-0.3175022462555312
Aygulates/osmanlibilgisayar,0,circle,10.002128,2022,META,DT CPU,0.2643556626556377,-0.15696626516879808
Betaplustek.hizm.san.tic.ltd.st.,0,circle,18.18333,2022,META,DT CPU,-0.1485199038287093,0.06349961182381102
Btm Tek.bilg.ve Guv.sist San.tic.lt,0,circle,10.013758,2022,META,DT CPU,-0.34741181620512546,0.2397604318049783
Cozumyaz Don Elekt Ticvedis,0,circle,13.258553,2022,META,DT CPU,-0.5123574763191403,0.0895477815030125
Eera Elekt. Tic. Ve Bil.hiz. Ltd St,0,circle,31.439392,2022,META,DT CPU,-0.659003806127167,-0.08662780629154809
Fox Tekn.ve Bil.hiz.dis Tic.ltd.sti,0,circle,10.004218,2022,META,DT CPU,-0.7010384384777734,-0.355773129342646
It Joint Bilisim A.s.,0,circle,10.0036955,2022,META,DT CPU,-0.46654649723220226,-0.25157223438585247
Makropol Bilg.ve İletş.sis.san.tic.,0,circle,10.004218,2022,META,DT CPU,-0.6193807325035168,-0.5681449861629589
Metin Köse Bilişim Hiz.inş.tur.tic.ve San.ltd.şti.,0,circle,10.009443,2022,META,DT CPU,-0.5092568672320142,-0.7676195992083491
Muammer Kabal / Hm Dogus Bilg Paz T,0,circle,10.002687,2022,META,DT CPU,-0.2797717714822839,-0.6545503386793425
Omer Abdullah Ayhan Ayhan Bilgisayar Elektronik,0,circle,10.001082,2022,META,DT CPU,-0.27553252138338846,-0.9084368906331625
PROTEK BILGISAYAR VE MUH HIZM ADEM,0,circle,10.000037,2022,META,DT CPU,-0.04697264534516855,-0.9087109109527534
Sammteknolojiilet.san.tic.a.s,0,circle,10.000037,2022,META,DT CPU,0.17371388661037915,-0.8797964912129785
Softtek Teknoloji Ur Muh Bil Ve Ins Ic,0,circle,10.000037,2022,META,DT CPU,0.16734712266078197,-0.6131468855553233
Tebilonbilisimtek.san.ve.tic.a.s,0,circle,11.026939,2022,META,DT CPU,0.39167286647531574,-0.7235565872612093
Technopc Teknoloji Sanayi Ve T,0,circle,11.660999,2022,META,DT CPU,0.47944485714576623,-0.5083340091533993
Technopcteknolojisanayivetic.a,0,circle,10.36478,2022,META,DT CPU,0.5243399056273625,-0.30165818936943384
Ufo Bilgisayar Iletisim Yazilim Kirtasiye Sanayi Ve Ticaret Limited Sirketi,0,circle,10.005636,2022,META,DT CPU,0.4851619233424115,-0.053400051002323985
Vatanbilgisayarsan Vetic A S,0,circle,46.907505,2022,META,DT CPU,0.3203327749234447,0.13592583384503296
Yanki Bilgisayar Buro Malz Tic San Ltc.,0,circle,10.000037,2022,META,DT CPU,0.13351705904490074,0.2340274856167571
Yasin Ay - Armada Grup Bilisim,0,circle,10.009443,2022,META,DT CPU,-0.08708290393497134,0.305936431092224
Spectra Innovations Pte Ltd.,0,star,10.0,2022,META,DT CPU,0.4261396501726886,-0.13045975608948276
Barclays Computers (pvt) Ltd,1,circle,10.073643,2022,META,DT CPU,0.7607447109093138,-0.44684016862834985
The Technocity (pvt) Ltd,1,circle,10.008697,2022,META,DT CPU,0.14625627545978204,0.23521988862548748
SERTEK  INCORPORATED,0,star,60.0,2022,Taiwan,DT CPU,0.4236996160248667,0.20400858112580325
Advantech,0,circle,60.0,2022,Taiwan,DT CPU,0.5454565312135908,-0.3282109210557173
Ennoconn,0,circle,24.362614,2022,Taiwan,DT CPU,0.95589827604801,0.3258831663676293
Sintrones Technology Corp.,0,circle,15.229142,2022,Taiwan,DT CPU,0.30193203892128373,0.7362430180362513
振樺電子股份有限公司,0,circle,15.0245495,2022,Taiwan,DT CPU,-0.10852624793450512,0.08227049132118389
SYNNEX TECHNOLOGY INT'L CORP,1,star,58.794537,2022,Taiwan,DT CPU,-0.09934154494704499,0.4352122637821507
"Firich Enterprises Co., Ltd",0,circle,11.91836,2022,Taiwan,DT CPU,0.41580034208112093,0.19794575085483404
"Lex Computech Co., Ltd.",0,circle,17.465519,2022,Taiwan,DT CPU,0.3637222995947379,0.762717155613458
"Nexcom International Co., Ltd",0,circle,27.14492,2022,Taiwan,DT CPU,-0.15135713280807583,1.0
凌華科技,0,circle,29.798471,2022,Taiwan,DT CPU,-0.6144574245251995,0.672604524281567
拍檔科技股份有限公司,0,circle,24.763075,2022,Taiwan,DT CPU,-0.5624945227065543,0.10777954052102409
艾訊,0,circle,19.817413,2022,Taiwan,DT CPU,-0.047269205840649545,-0.1295660049975589
SYNNEX TECHNOLOGY INT'L CORPORATION,0,star,10.79273,2022,Taiwan,DT CPU,-0.38242847883271974,0.3958952945268013
"Elitegroup Computer Systems Co.,ltd.",0,circle,11.644677,2022,Taiwan,DT CPU,-0.5458255613855678,-0.07108645645333285
WORLD PEACE INDUSTRIAL CO.LTD,1,star,52.7632,2022,Taiwan,DT CPU,-0.11858612988855158,-0.3389257971212562
"Asustor, Inc.",0,circle,10.0,2022,Taiwan,DT CPU,-0.17545729197114182,0.24906604084489078
Biostar Microtech Int'l Corp.,0,circle,11.401316,2022,Taiwan,DT CPU,-0.48433210489636214,0.1250048228661525
Caswell,0,circle,14.067001,2022,Taiwan,DT CPU,-0.6770735438489354,-0.1463884256667175
Enbik,0,circle,23.78881,2022,Taiwan,DT CPU,-0.6924782885171116,-0.4788764609497507
Genuine C&c Inc.,0,circle,26.293917,2022,Taiwan,DT CPU,-0.5257277513816271,-0.7669498135174563
Ibase,0,circle,11.454167,2022,Taiwan,DT CPU,-0.2296628194330255,-0.9191223692270691
Qnap,0,circle,12.8204,2022,Taiwan,DT CPU,0.10164567994958486,-0.8870241415605628
Winncom Technologies Corp.,0,circle,18.993965,2022,Taiwan,DT CPU,0.36303294518145435,-0.6809653551121917
南京資訊股份有限公司,0,circle,12.633077,2022,Taiwan,DT CPU,0.47151409526865157,-0.3662820261464412
浩鑫電腦股份有限公司,0,circle,13.657837,2022,Taiwan,DT CPU,0.39260869788993474,-0.04291842835928161
鴻海精密,0,circle,11.880416,2022,Taiwan,DT CPU,0.15145503025484003,0.18650154660949975
WPG Electronics (SA) Pte.Ltd,0,star,10.0,2022,Taiwan,DT CPU,0.38241907691594346,-0.3958958346779156
華碩電腦,0,circle,10.424328,2022,Taiwan,DT CPU,0.545833419573053,0.07107983809400611
SERTEK  INCORPORATED,1,star,54.03741,2022,Taiwan,Emb POR,0.33968949192255943,0.3044269714478135
Advantech,0,circle,60.0,2022,Taiwan,Emb POR,0.16285544355052,-0.2728570346388621
Ebn Technology Crop.,0,circle,10.335013,2022,Taiwan,Emb POR,0.5359542399866656,-0.2665538313726026
Ennoconn,0,circle,17.374664,2022,Taiwan,Emb POR,0.8340881488665376,-0.042175525903420635
Jet Way,0,circle,12.23657,2022,Taiwan,Emb POR,0.9434072036946319,0.3146011090941613
Lanner Electronics Inc.,0,circle,34.039925,2022,Taiwan,Emb POR,0.8221570955489217,0.6674193397279663
U.s.i.,0,circle,12.389124,2022,Taiwan,Emb POR,0.5167647562146556,0.8816142924243355
光宸科技 Quanmax,0,circle,14.31804,2022,Taiwan,Emb POR,0.1437303341618498,0.8754277999279951
其陽,0,circle,12.296677,2022,Taiwan,Emb POR,-0.15447239469140434,0.6511076313570315
振樺電子股份有限公司,0,circle,11.063887,2022,Taiwan,Emb POR,-0.2638848619915837,0.2943659746251967
鴻翊國際股份有限公司,0,circle,10.119501,2022,Taiwan,Emb POR,-0.14269482839559777,-0.05857691545644073
SYNNEX TECHNOLOGY INT'L CORP,1,star,31.530588,2022,Taiwan,Emb POR,-0.25048270857290417,0.41044447539121837
"Elitegroup Computer Systems Co.,ltd.",0,circle,11.200515,2022,Taiwan,Emb POR,0.3207659985900561,0.2637330423939212
"Nexcom International Co., Ltd",0,circle,19.563221,2022,Taiwan,Emb POR,0.22041531444705914,0.7655266143593586
凌華科技,0,circle,34.244526,2022,Taiwan,Emb POR,-0.2345704068421869,1.0
普安科技股份有限公司,0,circle,12.581232,2022,Taiwan,Emb POR,-0.7015468905312626,0.7903918831115732
欣揚電腦,0,circle,10.668187,2022,Taiwan,Emb POR,-0.8288071747938832,0.2946370115940537
艾訊,0,circle,15.447761,2022,Taiwan,Emb POR,-0.520515532893009,-0.11392015557882985
飛捷科技,0,circle,12.89033,2022,Taiwan,Emb POR,-0.008952746047995907,-0.12762954452689118
WORLD PEACE INDUSTRIAL CO LTD,0,star,10.0,2022,Taiwan,Emb POR,-0.4128523669201778,0.38961852548196
Kontron Asia Technology Inc.,0,circle,11.135143,2022,Taiwan,Emb POR,-0.5592556349367386,-0.09715310865574991
WORLD PEACE INDUSTRIAL CO.LTD,1,star,60.0,2022,Taiwan,Emb POR,-0.17759379313151416,-0.3448161639314103
Aaeon Technology Inc,0,circle,21.336926,2022,Taiwan,Emb POR,-0.0702555456331698,0.3128884228802058
Accton,0,circle,29.196175,2022,Taiwan,Emb POR,-0.2781522611260889,0.15381939500639655
"Asustor, Inc.",0,circle,10.118898,2022,Taiwan,Emb POR,-0.529360245494042,0.2276276059910279
Avalue,0,circle,14.025566,2022,Taiwan,Emb POR,-0.698279223187265,-0.004430348876739632
Caswell,0,circle,17.06275,2022,Taiwan,Emb POR,-0.8461504797057182,-0.25974479774515774
Cybertan,0,circle,14.087341,2022,Taiwan,Emb POR,-0.6279328434144851,-0.4370230243483329
Delta,0,circle,13.656438,2022,Taiwan,Emb POR,-0.7631315369090217,-0.6789875247135352
Ibase,0,circle,33.865036,2022,Taiwan,Emb POR,-0.5326368433127572,-0.8646130122817135
Qnap,0,circle,10.600963,2022,Taiwan,Emb POR,-0.29238054301480426,-0.9624892525531444
"Senao Networks, Inc.",0,circle,10.081914,2022,Taiwan,Emb POR,0.0003444996516441223,-0.9954162866042484
Wistron,0,circle,10.321877,2022,Taiwan,Emb POR,0.08037825718494432,-0.7318969272051842
Wnc,0,circle,12.810988,2022,Taiwan,Emb POR,0.35841639684037374,-0.7538113150210496
友通資訊股份有限公司,0,circle,18.310663,2022,Taiwan,Emb POR,0.4340589724999606,-0.4687895963435884
瑞傳科技公司,0,circle,20.886753,2022,Taiwan,Emb POR,0.4758145749580828,-0.18008231977801653
長豐企業有限公司,0,circle,20.266487,2022,Taiwan,Emb POR,0.2311585504566711,-0.07276759995806638
鴻海精密,0,circle,10.060392,2022,Taiwan,Emb POR,0.21908930024961307,0.1931092460098966
"WT MICROELECTRONICS CO., LTD.",0,star,11.64432,2022,Taiwan,Emb POR,0.4509592353142053,-0.21140965225990233
Mitrastar Technology Corporati,0,circle,10.0,2022,Taiwan,Emb POR,0.08088520137889627,-0.6329726244194751
微星科技,0,circle,11.983093,2022,Taiwan,Emb POR,0.8725359307938738,-0.5814883391034482
技嘉科技股份有限公司,0,circle,12.544238,2022,Taiwan,Emb POR,0.8210628635078052,0.21017301102677793
明泰科技股份有限公司,0,circle,10.036404,2022,Taiwan,Emb POR,0.029377051726083646,0.15867254942491976
SERTEK  INCORPORATED,1,star,50.330673,2022,Taiwan,NB CPU,0.3901613109226369,0.24158661072016394
Advantech,0,circle,60.0,2022,Taiwan,NB CPU,0.15855451724624825,-0.2858769246854939
Arbor,0,circle,11.840119,2022,Taiwan,NB CPU,0.5517750290906915,-0.31148069199536677
Ebn Technology Crop.,0,circle,11.628886,2022,Taiwan,NB CPU,0.8694866974105743,-0.0780976441487981
Ennoconn,0,circle,15.422749,2022,Taiwan,NB CPU,0.96275275059484,0.30486849552372275
Jet Way,0,circle,10.447087,2022,Taiwan,NB CPU,0.7881518391416527,0.6580507216641439
Moxa Inc.,0,circle,11.86367,2022,Taiwan,NB CPU,0.4274130178712264,0.8164487332187882
光宸科技 Quanmax,0,circle,22.421827,2022,Taiwan,NB CPU,0.04904418913883987,0.7059235912172268
台灣康泰克股份有限公司,0,circle,13.382405,2022,Taiwan,NB CPU,-0.1696490708745308,0.377912301923487
振樺電子股份有限公司,0,circle,12.54293,2022,Taiwan,NB CPU,-0.12623158023123487,-0.013730155679167485
SERTEK INCORPORATED,0,star,10.0,2022,Taiwan,NB CPU,0.3683485362912045,0.40272833785977874
Nexstgo,0,circle,11.36171,2022,Taiwan,NB CPU,-0.10118443803290113,0.5362832419104191
SYNNEX TECHNOLOGY INT'L CORP,1,star,38.180473,2022,Taiwan,NB CPU,-0.28222508727371926,0.42090541184543284
Bcm Computer Co.,0,circle,10.756128,2022,Taiwan,NB CPU,0.30889890261582437,0.35548781639794824
"Elitegroup Computer Systems Co.,ltd.",0,circle,38.7423,2022,Taiwan,NB CPU,-0.12792328107798176,-0.1918906234384182
"Firich Enterprises Co., Ltd",0,circle,11.36179,2022,Taiwan,NB CPU,0.2495573032084329,0.6681329683391068
"Lite-on Technology Service, In",0,circle,11.632376,2022,Taiwan,NB CPU,0.04132203178099748,0.9059377526237511
Twinhead,0,circle,10.811327,2022,Taiwan,NB CPU,-0.26307039989760894,1.0
凌華科技,0,circle,37.897198,2022,Taiwan,NB CPU,-0.5728963040598889,0.9222401380662877
拍檔科技股份有限公司,0,circle,10.379095,2022,Taiwan,NB CPU,-0.7965775656474599,0.6953223568037715
神雲科技股份有限公司,0,circle,10.347771,2022,Taiwan,NB CPU,-0.8676820725671324,0.38726515877319373
艾訊,0,circle,16.202927,2022,Taiwan,NB CPU,-0.7721246374951535,0.08360944669115812
茂訊電腦股份有限公司 Dup,0,circle,11.241794,2022,Taiwan,NB CPU,-0.4972899765033138,-0.06714021316037427
飛捷科技,0,circle,16.470139,2022,Taiwan,NB CPU,0.13787333141680572,0.09270549496130054
SYNNEX TECHNOLOGY INT'L CORPORATION,0,star,19.536837,2022,Taiwan,NB CPU,0.00597006655756247,-0.7227058300277723
WORLD PEACE INDUSTRIAL CO.LTD,1,star,60.0,2022,Taiwan,NB CPU,-0.2199231035918001,-0.3306704241493044
Aaeon Technology Inc,0,circle,28.579014,2022,Taiwan,NB CPU,0.1751406227754885,0.18505845562505863
Aopen,0,circle,10.769174,2022,Taiwan,NB CPU,-0.2002334293715368,0.3233039645476792
Avalue,0,circle,14.349727,2022,Taiwan,NB CPU,-0.46056836607055784,0.22890432859835047
Biostar Microtech Int'l Corp.,0,circle,10.007816,2022,Taiwan,NB CPU,-0.7031034692629022,0.10132174600280855
Clientron Corp.,0,circle,10.117268,2022,Taiwan,NB CPU,-0.6080884099323373,-0.1601989856618951
Congatec Gmbh,0,circle,12.434139,2022,Taiwan,NB CPU,-0.8635723421804269,-0.23324398390534315
Getac Corporation,0,circle,31.096289,2022,Taiwan,NB CPU,-0.8030220749276269,-0.5051427916345264
Ibase,0,circle,20.063831,2022,Taiwan,NB CPU,-0.688678811384534,-0.7127373134384755
Litemax Electronics Inc.,0,circle,10.10127,2022,Taiwan,NB CPU,-0.5083959729344804,-0.8666679968354106
Qnap,0,circle,10.19088,2022,Taiwan,NB CPU,-0.2541014408063277,-0.980871041313993
"Senao Networks, Inc.",0,circle,10.0,2022,Taiwan,NB CPU,-0.13152385025757438,-0.7453867902018171
Uniwill Technology Inc.,0,circle,12.349943,2022,Taiwan,NB CPU,0.10589559633420932,-0.890899057034137
南京資訊股份有限公司,0,circle,10.524387,2022,Taiwan,NB CPU,0.2794793171960323,-0.679046527323859
友通資訊股份有限公司,0,circle,22.556213,2022,Taiwan,NB CPU,0.4245925007199732,-0.4434749246751246
定誼科技,0,circle,10.359356,2022,Taiwan,NB CPU,0.3647443719260561,-0.047362383633191084
浩鑫電腦股份有限公司,0,circle,19.343157,2022,Taiwan,NB CPU,0.23623220512202914,-0.2733727072618494
長豐企業有限公司,0,circle,25.444477,2022,Taiwan,NB CPU,-0.07205424084863327,0.10404008181947946
"WT MICROELECTRONICS CO., LTD.",1,star,18.76381,2022,Taiwan,NB CPU,0.39935703171518405,-0.2472525278780524
Asrock Incorporation,0,circle,14.282183,2022,Taiwan,NB CPU,-0.15781016100806644,-0.3490777586872354
"Esquiretech International Co.,ltd",0,circle,10.125123,2022,Taiwan,NB CPU,0.13164345152774892,-0.7463218864125184
Innocomm Mobile Technologycorporati,0,circle,10.026368,2022,Taiwan,NB CPU,0.6226114412536908,-0.7678162080412275
"Unicom Global, Inc.",0,circle,11.146889,2022,Taiwan,NB CPU,0.9454787669997917,-0.3972281408499441
仁寶電腦,0,circle,10.945654,2022,Taiwan,NB CPU,0.857113549900005,0.08630089434132732
微星科技,0,circle,11.196405,2022,Taiwan,NB CPU,0.42398981700618776,0.31856925043871515
技嘉科技股份有限公司,0,circle,20.623356,2022,Taiwan,NB CPU,-0.02765810952620412,0.12478623216019581
Ingram Micro  Private Limited,1,circle,10.0,2022,India,DT CPU,0.4273398169129584,0.3079285301667713
Advance Computers,1,circle,41.56178,2022,India,DT CPU,0.2109020278391052,0.06580189509627224
Ap Enterprises,1,circle,10.001895,2022,India,DT CPU,0.6493500580066845,0.4780347063854212
Avs Infotech,1,circle,15.25363,2022,India,DT CPU,0.5571056728747948,0.07205091607984433
Bhagwati Computronics Private,1,circle,11.044808,2022,India,DT CPU,0.20889552696800523,0.03630454292087424
Giga Byte Infotech,1,circle,10.417514,2022,India,DT CPU,0.1993037919208524,0.04316320080077999
Ideal Systems,1,circle,10.00398,2022,India,DT CPU,0.6275218118107474,0.506080573197006
M B T Traders,1,circle,18.70148,2022,India,DT CPU,0.571748270458027,0.07575679479763175
Mbt Infosys,1,circle,10.309188,2022,India,DT CPU,0.6045105459312907,0.5333685578855711
Mek Peripherals India Private Limited,1,circle,60.0,2022,India,DT CPU,0.16936910369255204,0.27782145569709166
Neelam Computer Bazar,1,circle,10.165883,2022,India,DT CPU,0.16251589530005064,0.3018379563290685
Pan Infotech,1,circle,11.222405,2022,India,DT CPU,0.21417138038798283,0.05708564664945664
Pragya International,1,circle,10.000973,2022,India,DT CPU,0.5802558630599187,0.5599041168091591
Suntronic Infotech Pvt. Ltd.,1,circle,22.85101,2022,India,DT CPU,0.5546957459863829,0.5856864326205873
Sybex Marketing,1,circle,44.393322,2022,India,DT CPU,0.2020334087288779,0.06059784279755962
Vajawat Computers,1,circle,49.36382,2022,India,DT CPU,0.1942534287059676,0.05262379938741131
Vishal Computech Private Limited,1,circle,24.46846,2022,India,DT CPU,0.21229069430658484,0.046947805754810126
arihant Computers,1,circle,14.223038,2022,India,DT CPU,0.5277316162674995,0.6107319002484471
RASHI PERIPHERALS LTD,1,star,60.0,2022,India,DT CPU,-0.13033743208829013,0.1000633905544159
7th Systemz,0,circle,10.060579,2022,India,DT CPU,-0.17974405488177178,-0.04084100243231232
A B C Computers,0,circle,10.144666,2022,India,DT CPU,0.07545018424183539,-0.09516258237586116
A T Group,0,circle,10.00278,2022,India,DT CPU,-0.03999041275330593,0.07294290384073808
A.c.t. Automation,0,circle,10.112957,2022,India,DT CPU,-0.0901780644359198,-0.006897015771585329
ALI COMPUTERS,0,circle,10.0,2022,India,DT CPU,-0.13567309612814807,-0.02676784147631454
AVALON COMPUTER SYSTEM,0,circle,10.004397,2022,India,DT CPU,-0.013943158820088685,0.14731544956400408
Aashirwad Computers,0,circle,10.232901,2022,India,DT CPU,0.08777351586123883,-0.10982116186149483
Abc Computer World,0,circle,10.021634,2022,India,DT CPU,0.12196668997437918,0.19382207921149663
Ace Infonet Solution,0,circle,10.00417,2022,India,DT CPU,-0.19136676641415964,0.03987152955111881
Aditya Peripherals Private Limited,0,circle,10.039143,2022,India,DT CPU,-0.09924844357500472,0.052108098034349994
Advance Info Systems,0,circle,10.004536,2022,India,DT CPU,0.07694816996808654,0.16845437671087216
Advance Trading Company,0,circle,10.0098915,2022,India,DT CPU,0.004024047235692405,0.11743659001942199
Advanced Solutions,0,circle,10.076148,2022,India,DT CPU,-0.08431304242602361,0.13378634808444773
Agarwal Collections,0,circle,10.425803,2022,India,DT CPU,0.15447749690422521,-0.04432136640000103
Ajay Trading Company,0,circle,10.146085,2022,India,DT CPU,0.13123818092935838,0.24436318501571216
Ambika Software Technologies,0,circle,10.298411,2022,India,DT CPU,-0.346120113344394,0.0932216057391686
Ansh Corporation,0,circle,10.054031,2022,India,DT CPU,0.10039113013926436,0.18136740956433522
Anurag Infotech,0,circle,10.126595,2022,India,DT CPU,0.15100437809028974,0.22613914459662554
Apex Systems,0,circle,10.002151,2022,India,DT CPU,0.051958756527093315,0.15353475255545873
Aptech Systems,0,circle,11.659248,2022,India,DT CPU,0.16183855458509697,-0.06256271355113663
Arihant Systems & Peripherels,0,circle,10.221407,2022,India,DT CPU,0.17124720771450058,-0.04804729676299966
Arnav Computer,0,circle,10.037569,2022,India,DT CPU,0.09672167303459257,0.24143230064136786
As Multimedia,0,circle,10.008502,2022,India,DT CPU,0.027799666009762306,0.13674626658315722
Asha Infotech,0,circle,10.004719,2022,India,DT CPU,0.14109360003911364,0.20907213581361875
Aspen Infotech,0,circle,10.0494585,2022,India,DT CPU,0.0871204204426186,0.20541112015302437
Ats Infocom,0,circle,10.038769,2022,India,DT CPU,-0.020850097275455653,0.19376344307928406
Avs Infotech Llp,0,circle,16.640667,2022,India,DT CPU,-0.05208073826422405,0.16614771975490286
B M Computers,0,circle,10.136187,2022,India,DT CPU,0.15353631509124968,-0.07725592440079852
Babbaje Computers,0,circle,10.0030365,2022,India,DT CPU,0.05284700455457387,0.18850586326491253
Bansal Computer Care,0,circle,10.009306,2022,India,DT CPU,0.02034348720322596,0.2122786772424742
Best Computers,0,circle,10.26679,2022,India,DT CPU,0.10610596309242555,-0.049383834335305105
Bestbuycomputer,0,circle,10.0,2022,India,DT CPU,0.0722111542368409,0.2656075633714249
Bhagwati Enterprise,0,circle,10.004009,2022,India,DT CPU,0.1550725277431828,0.24495082020217676
Bios Computers Systems,0,circle,10.01712,2022,India,DT CPU,0.03088762412690992,0.2540958826521956
Bit & Bytes Computers,0,circle,10.006848,2022,India,DT CPU,0.059312338214030765,0.22790144920206148
Blue Dolphin Computers,0,circle,10.01292,2022,India,DT CPU,0.1191286709660628,0.21834499527751294
Bright Computer,0,circle,10.010192,2022,India,DT CPU,0.137590243928252,0.286401915744577
Cdot Systems,0,circle,10.0140915,2022,India,DT CPU,0.11590394368447712,0.30149963839382665
Check In Computer,0,circle,10.004229,2022,India,DT CPU,0.14561081515726618,0.2645678149399973
Choudhry Enterprises,0,circle,10.00319,2022,India,DT CPU,0.04569468711835321,0.292593779438818
Citrus Solutions Private Limited,1,circle,11.263457,2022,India,DT CPU,-0.47757093313856397,-0.032372207263828716
City Computers,0,circle,10.084672,2022,India,DT CPU,0.10274966621405063,0.32756798799382814
City Hardware Pulse,0,circle,10.040123,2022,India,DT CPU,0.1293539153439311,0.33103870470109253
Clarion Computers Private Limi,0,circle,10.66834,2022,India,DT CPU,0.1359513780943585,0.3129589933108083
Clarion Computers Private Limited,0,circle,12.062613,2022,India,DT CPU,0.1124923156579837,0.2706229355133015
Classic Infomatic,0,circle,10.062467,2022,India,DT CPU,0.107809352710184,0.3619296913274697
Click Computers,0,circle,10.000878,2022,India,DT CPU,0.06529646453421756,0.3677484366749828
Compu Care,0,circle,10.057258,2022,India,DT CPU,0.01964675690743799,0.31622477868832666
Compu Point System,0,circle,10.0258045,2022,India,DT CPU,0.00065138115172965,0.2771409520303498
Computer Care,0,circle,10.00736,2022,India,DT CPU,-0.0031916970818483092,0.345619392857963
Computer City,0,circle,10.009497,2022,India,DT CPU,0.09402292026647349,0.37567668112804764
Computer Emporium,0,circle,10.01445,2022,India,DT CPU,0.11924269353286451,0.3469132278929105
Computer House,0,circle,10.013813,2022,India,DT CPU,0.08496331246962893,0.297785711031394
Computer Island,0,circle,10.860693,2022,India,DT CPU,0.15097117209049274,0.0034584723431840183
Computer Junction Private Limi,0,circle,10.031636,2022,India,DT CPU,0.06555398766392484,0.3255912647009888
Computer Media,0,circle,10.004346,2022,India,DT CPU,0.08666010232218135,0.35015053983227484
Computer Point,0,circle,10.016469,2022,India,DT CPU,0.040770746648866305,0.3470180132195617
Computer Professional,0,circle,10.083341,2022,India,DT CPU,0.13944526492244502,-0.006961380955437366
Computer Service Line,0,circle,10.012218,2022,India,DT CPU,0.0798905617019227,0.3882248352365992
Computer Service Point,0,circle,10.008084,2022,India,DT CPU,0.04528073792874318,0.38758362944120234
Computer Solution,0,circle,10.309027,2022,India,DT CPU,-0.013822295253226223,0.23583301214207353
Computer World,0,circle,10.098917,2022,India,DT CPU,0.017475509754306687,0.17099071587552891
"Computer Zone, Bhilai",0,circle,10.001881,2022,India,DT CPU,-0.04499639171147897,0.11847529894856819
Computorium,0,circle,10.026412,2022,India,DT CPU,-0.044654743200091426,0.26300506503997156
Copico Systems,0,circle,10.001646,2022,India,DT CPU,-0.0404675321173349,0.3445214021221366
Data Care Corporation,0,circle,11.201232,2022,India,DT CPU,0.01756110370584842,0.40282241775801403
Datalink Computers,0,circle,10.365831,2022,India,DT CPU,0.06521309407050623,0.4004090675893779
